test 0-6,4,1,2,0,classifiers.lazy.KStar,500.0
test 0-6,4,1,2,0,classifiers.bayes.NaiveBayes,500.0
test 0-6,4,1,2,0,classifiers.rules.DecisionTable,500.0
test 0-6,4,1,2,0,classifiers.functions.SMOreg,500.0
test 0-6,4,1,2,0,classifiers.trees.DecisionStump,260.0
test 0-6,4,1,2,0,classifiers.trees.J48,500.0
test 0-6,4,1,2,0,classifiers.trees.RandomTree,500.0
test 0-6,4,1,2,0,classifiers.functions.GaussianProcesses,500.0
test 0-6,4,1,2,0,classifiers.functions.MultilayerPerceptron,500.0
test 0-6,4,1,2,0,classifiers.trees.RandomForest,500.0
test 0-6,4,1,2,0,classifiers.functions.Logistic,500.0
test 0-6,4,1,2,0,classifiers.trees.lmt.LogisticBase,500.0
test 0-6,4,1,2,0,classifiers.bayes.BayesNet,500.0
test 0-6,4,1,2,0,classifiers.trees.HoeffdingTree,500.0
test 0-6,4,1,2,0,classifiers.functions.SimpleLinearRegression,500.0
test 0-6,4,1,2,0,classifiers.rules.JRip,500.0
test 0-6,4,1,2,0,classifiers.misc.SerializedClassifier,500.0
test 0-6,4,1,2,0,classifiers.rules.PART,500.0
test 0-6,4,1,2,0,classifiers.functions.LinearRegression,500.0
test 0-6,4,1,2,0,classifiers.functions.SMO,500.0
test 0-6,4,1,2,0,classifiers.functions.VotedPerceptron,500.0
test 0-6,4,1,2,0,classifiers.trees.REPTree,500.0
test 0-6,4,1,2,0,classifiers.bayes.NaiveBayesMultinomialText,140.0
test 0-6,4,1,2,0,classifiers.trees.LMT,500.0
test 0-6,4,1,2,0,classifiers.bayes.NaiveBayesMultinomial,500.0
test 0-6,4,1,2,0,classifiers.rules.OneR,500.0
test 0-6,4,1,2,0,classifiers.rules.ZeroR,140.0
test 0-6,4,1,2,0,classifiers.lazy.IBk,500.0
test 0-6,4,1,2,0,classifiers.functions.SimpleLogistic,500.0
test 0-7,4,2,0,1,classifiers.lazy.KStar,495.0
test 0-7,4,2,0,1,classifiers.bayes.NaiveBayes,407.0
test 0-7,4,2,0,1,classifiers.rules.DecisionTable,486.0
test 0-7,4,2,0,1,classifiers.functions.SMOreg,486.0
test 0-7,4,2,0,1,classifiers.trees.DecisionStump,197.0
test 0-7,4,2,0,1,classifiers.trees.J48,496.0
test 0-7,4,2,0,1,classifiers.trees.RandomTree,496.0
test 0-7,4,2,0,1,classifiers.functions.GaussianProcesses,496.0
test 0-7,4,2,0,1,classifiers.functions.MultilayerPerceptron,463.0
test 0-7,4,2,0,1,classifiers.trees.RandomForest,498.0
test 0-7,4,2,0,1,classifiers.functions.Logistic,494.0
test 0-7,4,2,0,1,classifiers.trees.lmt.LogisticBase,492.0
test 0-7,4,2,0,1,classifiers.bayes.BayesNet,457.0
test 0-7,4,2,0,1,classifiers.trees.HoeffdingTree,407.0
test 0-7,4,2,0,1,classifiers.functions.SimpleLinearRegression,407.0
test 0-7,4,2,0,1,classifiers.rules.JRip,495.0
test 0-7,4,2,0,1,classifiers.misc.SerializedClassifier,495.0
test 0-7,4,2,0,1,classifiers.rules.PART,496.0
test 0-7,4,2,0,1,classifiers.functions.LinearRegression,496.0
test 0-7,4,2,0,1,classifiers.functions.SMO,464.0
test 0-7,4,2,0,1,classifiers.functions.VotedPerceptron,464.0
test 0-7,4,2,0,1,classifiers.trees.REPTree,497.0
test 0-7,4,2,0,1,classifiers.bayes.NaiveBayesMultinomialText,161.0
test 0-7,4,2,0,1,classifiers.trees.LMT,494.0
test 0-7,4,2,0,1,classifiers.bayes.NaiveBayesMultinomial,494.0
test 0-7,4,2,0,1,classifiers.rules.OneR,212.0
test 0-7,4,2,0,1,classifiers.rules.ZeroR,161.0
test 0-7,4,2,0,1,classifiers.lazy.IBk,498.0
test 0-7,4,2,0,1,classifiers.functions.SimpleLogistic,492.0
test 0-8,4,2,1,0,classifiers.lazy.KStar,500.0
test 0-8,4,2,1,0,classifiers.bayes.NaiveBayes,500.0
test 0-8,4,2,1,0,classifiers.rules.DecisionTable,500.0
test 0-8,4,2,1,0,classifiers.functions.SMOreg,500.0
test 0-8,4,2,1,0,classifiers.trees.DecisionStump,250.0
test 0-8,4,2,1,0,classifiers.trees.J48,500.0
test 0-8,4,2,1,0,classifiers.trees.RandomTree,500.0
test 0-8,4,2,1,0,classifiers.functions.GaussianProcesses,500.0
test 0-8,4,2,1,0,classifiers.functions.MultilayerPerceptron,500.0
test 0-8,4,2,1,0,classifiers.trees.RandomForest,500.0
test 0-8,4,2,1,0,classifiers.functions.Logistic,500.0
test 0-8,4,2,1,0,classifiers.trees.lmt.LogisticBase,500.0
test 0-8,4,2,1,0,classifiers.bayes.BayesNet,500.0
test 0-8,4,2,1,0,classifiers.trees.HoeffdingTree,500.0
test 0-8,4,2,1,0,classifiers.functions.SimpleLinearRegression,500.0
test 0-8,4,2,1,0,classifiers.rules.JRip,500.0
test 0-8,4,2,1,0,classifiers.misc.SerializedClassifier,500.0
test 0-8,4,2,1,0,classifiers.rules.PART,500.0
test 0-8,4,2,1,0,classifiers.functions.LinearRegression,500.0
test 0-8,4,2,1,0,classifiers.functions.SMO,500.0
test 0-8,4,2,1,0,classifiers.functions.VotedPerceptron,500.0
test 0-8,4,2,1,0,classifiers.trees.REPTree,500.0
test 0-8,4,2,1,0,classifiers.bayes.NaiveBayesMultinomialText,130.0
test 0-8,4,2,1,0,classifiers.trees.LMT,500.0
test 0-8,4,2,1,0,classifiers.bayes.NaiveBayesMultinomial,500.0
test 0-8,4,2,1,0,classifiers.rules.OneR,500.0
test 0-8,4,2,1,0,classifiers.rules.ZeroR,130.0
test 0-8,4,2,1,0,classifiers.lazy.IBk,500.0
test 0-8,4,2,1,0,classifiers.functions.SimpleLogistic,500.0
test 0-9,4,3,0,0,classifiers.lazy.KStar,500.0
test 0-9,4,3,0,0,classifiers.bayes.NaiveBayes,500.0
test 0-9,4,3,0,0,classifiers.rules.DecisionTable,500.0
test 0-9,4,3,0,0,classifiers.functions.SMOreg,500.0
test 0-9,4,3,0,0,classifiers.trees.DecisionStump,258.0
test 0-9,4,3,0,0,classifiers.trees.J48,500.0
test 0-9,4,3,0,0,classifiers.trees.RandomTree,500.0
test 0-9,4,3,0,0,classifiers.functions.GaussianProcesses,500.0
test 0-9,4,3,0,0,classifiers.functions.MultilayerPerceptron,493.0
test 0-9,4,3,0,0,classifiers.trees.RandomForest,500.0
test 0-9,4,3,0,0,classifiers.functions.Logistic,500.0
test 0-9,4,3,0,0,classifiers.trees.lmt.LogisticBase,500.0
test 0-9,4,3,0,0,classifiers.bayes.BayesNet,500.0
test 0-9,4,3,0,0,classifiers.trees.HoeffdingTree,500.0
test 0-9,4,3,0,0,classifiers.functions.SimpleLinearRegression,500.0
test 0-9,4,3,0,0,classifiers.rules.JRip,500.0
test 0-9,4,3,0,0,classifiers.misc.SerializedClassifier,500.0
test 0-9,4,3,0,0,classifiers.rules.PART,500.0
test 0-9,4,3,0,0,classifiers.functions.LinearRegression,500.0
test 0-9,4,3,0,0,classifiers.functions.SMO,500.0
test 0-9,4,3,0,0,classifiers.functions.VotedPerceptron,500.0
test 0-9,4,3,0,0,classifiers.trees.REPTree,500.0
test 0-9,4,3,0,0,classifiers.bayes.NaiveBayesMultinomialText,188.0
test 0-9,4,3,0,0,classifiers.trees.LMT,500.0
test 0-9,4,3,0,0,classifiers.bayes.NaiveBayesMultinomial,500.0
test 0-9,4,3,0,0,classifiers.rules.OneR,258.0
test 0-9,4,3,0,0,classifiers.rules.ZeroR,188.0
test 0-9,4,3,0,0,classifiers.lazy.IBk,500.0
test 0-9,4,3,0,0,classifiers.functions.SimpleLogistic,500.0
test 1-0,5,0,0,4,classifiers.lazy.KStar,439.0
test 1-0,5,0,0,4,classifiers.bayes.NaiveBayes,424.0
test 1-0,5,0,0,4,classifiers.rules.DecisionTable,357.0
test 1-0,5,0,0,4,classifiers.functions.SMOreg,357.0
test 1-0,5,0,0,4,classifiers.trees.DecisionStump,286.0
test 1-0,5,0,0,4,classifiers.trees.J48,408.0
test 1-0,5,0,0,4,classifiers.trees.RandomTree,407.0
test 1-0,5,0,0,4,classifiers.functions.GaussianProcesses,407.0
test 1-0,5,0,0,4,classifiers.functions.MultilayerPerceptron,486.0
test 1-0,5,0,0,4,classifiers.trees.RandomForest,447.0
test 1-0,5,0,0,4,classifiers.functions.Logistic,496.0
test 1-0,5,0,0,4,classifiers.trees.lmt.LogisticBase,488.0
test 1-0,5,0,0,4,classifiers.bayes.BayesNet,339.0
test 1-0,5,0,0,4,classifiers.trees.HoeffdingTree,424.0
test 1-0,5,0,0,4,classifiers.functions.SimpleLinearRegression,424.0
test 1-0,5,0,0,4,classifiers.rules.JRip,398.0
test 1-0,5,0,0,4,classifiers.misc.SerializedClassifier,398.0
test 1-0,5,0,0,4,classifiers.rules.PART,408.0
test 1-0,5,0,0,4,classifiers.functions.LinearRegression,408.0
test 1-0,5,0,0,4,classifiers.functions.SMO,463.0
test 1-0,5,0,0,4,classifiers.functions.VotedPerceptron,463.0
test 1-0,5,0,0,4,classifiers.trees.REPTree,419.0
test 1-0,5,0,0,4,classifiers.bayes.NaiveBayesMultinomialText,236.0
test 1-0,5,0,0,4,classifiers.trees.LMT,489.0
test 1-0,5,0,0,4,classifiers.bayes.NaiveBayesMultinomial,236.0
test 1-0,5,0,0,4,classifiers.rules.OneR,257.0
test 1-0,5,0,0,4,classifiers.rules.ZeroR,236.0
test 1-0,5,0,0,4,classifiers.lazy.IBk,434.0
test 1-0,5,0,0,4,classifiers.functions.SimpleLogistic,488.0
test 1-1,5,0,1,3,classifiers.lazy.KStar,415.0
test 1-1,5,0,1,3,classifiers.bayes.NaiveBayes,427.0
test 1-1,5,0,1,3,classifiers.rules.DecisionTable,417.0
test 1-1,5,0,1,3,classifiers.functions.SMOreg,417.0
test 1-1,5,0,1,3,classifiers.trees.DecisionStump,264.0
test 1-1,5,0,1,3,classifiers.trees.J48,462.0
test 1-1,5,0,1,3,classifiers.trees.RandomTree,460.0
test 1-1,5,0,1,3,classifiers.functions.GaussianProcesses,460.0
test 1-1,5,0,1,3,classifiers.functions.MultilayerPerceptron,486.0
test 1-1,5,0,1,3,classifiers.trees.RandomForest,474.0
test 1-1,5,0,1,3,classifiers.functions.Logistic,494.0
test 1-1,5,0,1,3,classifiers.trees.lmt.LogisticBase,483.0
test 1-1,5,0,1,3,classifiers.bayes.BayesNet,428.0
test 1-1,5,0,1,3,classifiers.trees.HoeffdingTree,462.0
test 1-1,5,0,1,3,classifiers.functions.SimpleLinearRegression,462.0
test 1-1,5,0,1,3,classifiers.rules.JRip,457.0
test 1-1,5,0,1,3,classifiers.misc.SerializedClassifier,457.0
test 1-1,5,0,1,3,classifiers.rules.PART,464.0
test 1-1,5,0,1,3,classifiers.functions.LinearRegression,464.0
test 1-1,5,0,1,3,classifiers.functions.SMO,456.0
test 1-1,5,0,1,3,classifiers.functions.VotedPerceptron,456.0
test 1-1,5,0,1,3,classifiers.trees.REPTree,450.0
test 1-1,5,0,1,3,classifiers.bayes.NaiveBayesMultinomialText,160.0
test 1-1,5,0,1,3,classifiers.trees.LMT,493.0
test 1-1,5,0,1,3,classifiers.bayes.NaiveBayesMultinomial,493.0
test 1-1,5,0,1,3,classifiers.rules.OneR,377.0
test 1-1,5,0,1,3,classifiers.rules.ZeroR,160.0
test 1-1,5,0,1,3,classifiers.lazy.IBk,467.0
test 1-1,5,0,1,3,classifiers.functions.SimpleLogistic,484.0
test 1-2,5,0,2,2,classifiers.lazy.KStar,435.0
test 1-2,5,0,2,2,classifiers.bayes.NaiveBayes,382.0
test 1-2,5,0,2,2,classifiers.rules.DecisionTable,372.0
test 1-2,5,0,2,2,classifiers.functions.SMOreg,372.0
test 1-2,5,0,2,2,classifiers.trees.DecisionStump,234.0
test 1-2,5,0,2,2,classifiers.trees.J48,451.0
test 1-2,5,0,2,2,classifiers.trees.RandomTree,460.0
test 1-2,5,0,2,2,classifiers.functions.GaussianProcesses,460.0
test 1-2,5,0,2,2,classifiers.functions.MultilayerPerceptron,488.0
test 1-2,5,0,2,2,classifiers.trees.RandomForest,463.0
test 1-2,5,0,2,2,classifiers.functions.Logistic,489.0
test 1-2,5,0,2,2,classifiers.trees.lmt.LogisticBase,486.0
test 1-2,5,0,2,2,classifiers.bayes.BayesNet,373.0
test 1-2,5,0,2,2,classifiers.trees.HoeffdingTree,428.0
test 1-2,5,0,2,2,classifiers.functions.SimpleLinearRegression,428.0
test 1-2,5,0,2,2,classifiers.rules.JRip,426.0
test 1-2,5,0,2,2,classifiers.misc.SerializedClassifier,426.0
test 1-2,5,0,2,2,classifiers.rules.PART,449.0
test 1-2,5,0,2,2,classifiers.functions.LinearRegression,449.0
test 1-2,5,0,2,2,classifiers.functions.SMO,466.0
test 1-2,5,0,2,2,classifiers.functions.VotedPerceptron,466.0
test 1-2,5,0,2,2,classifiers.trees.REPTree,441.0
test 1-2,5,0,2,2,classifiers.bayes.NaiveBayesMultinomialText,176.0
test 1-2,5,0,2,2,classifiers.trees.LMT,482.0
test 1-2,5,0,2,2,classifiers.bayes.NaiveBayesMultinomial,482.0
test 1-2,5,0,2,2,classifiers.rules.OneR,306.0
test 1-2,5,0,2,2,classifiers.rules.ZeroR,176.0
test 1-2,5,0,2,2,classifiers.lazy.IBk,473.0
test 1-2,5,0,2,2,classifiers.functions.SimpleLogistic,480.0
test 1-3,5,0,3,1,classifiers.lazy.KStar,471.0
test 1-3,5,0,3,1,classifiers.bayes.NaiveBayes,427.0
test 1-3,5,0,3,1,classifiers.rules.DecisionTable,462.0
test 1-3,5,0,3,1,classifiers.functions.SMOreg,462.0
test 1-3,5,0,3,1,classifiers.trees.DecisionStump,247.0
test 1-3,5,0,3,1,classifiers.trees.J48,491.0
test 1-3,5,0,3,1,classifiers.trees.RandomTree,493.0
test 1-3,5,0,3,1,classifiers.functions.GaussianProcesses,493.0
test 1-3,5,0,3,1,classifiers.functions.MultilayerPerceptron,492.0
test 1-3,5,0,3,1,classifiers.trees.RandomForest,491.0
test 1-3,5,0,3,1,classifiers.functions.Logistic,495.0
test 1-3,5,0,3,1,classifiers.trees.lmt.LogisticBase,490.0
test 1-3,5,0,3,1,classifiers.bayes.BayesNet,430.0
test 1-3,5,0,3,1,classifiers.trees.HoeffdingTree,463.0
test 1-3,5,0,3,1,classifiers.functions.SimpleLinearRegression,463.0
test 1-3,5,0,3,1,classifiers.rules.JRip,492.0
test 1-3,5,0,3,1,classifiers.misc.SerializedClassifier,492.0
test 1-3,5,0,3,1,classifiers.rules.PART,491.0
test 1-3,5,0,3,1,classifiers.functions.LinearRegression,491.0
test 1-3,5,0,3,1,classifiers.functions.SMO,462.0
test 1-3,5,0,3,1,classifiers.functions.VotedPerceptron,462.0
test 1-3,5,0,3,1,classifiers.trees.REPTree,488.0
test 1-3,5,0,3,1,classifiers.bayes.NaiveBayesMultinomialText,158.0
test 1-3,5,0,3,1,classifiers.trees.LMT,490.0
test 1-3,5,0,3,1,classifiers.bayes.NaiveBayesMultinomial,490.0
test 1-3,5,0,3,1,classifiers.rules.OneR,360.0
test 1-3,5,0,3,1,classifiers.rules.ZeroR,158.0
test 1-3,5,0,3,1,classifiers.lazy.IBk,492.0
test 1-3,5,0,3,1,classifiers.functions.SimpleLogistic,492.0
test 1-4,5,0,4,0,classifiers.lazy.KStar,451.0
test 1-4,5,0,4,0,classifiers.bayes.NaiveBayes,362.0
test 1-4,5,0,4,0,classifiers.rules.DecisionTable,332.0
test 1-4,5,0,4,0,classifiers.functions.SMOreg,332.0
test 1-4,5,0,4,0,classifiers.trees.DecisionStump,253.0
test 1-4,5,0,4,0,classifiers.trees.J48,425.0
test 1-4,5,0,4,0,classifiers.trees.RandomTree,469.0
test 1-4,5,0,4,0,classifiers.functions.GaussianProcesses,469.0
test 1-4,5,0,4,0,classifiers.functions.MultilayerPerceptron,450.0
test 1-4,5,0,4,0,classifiers.trees.RandomForest,467.0
test 1-4,5,0,4,0,classifiers.functions.Logistic,492.0
test 1-4,5,0,4,0,classifiers.trees.lmt.LogisticBase,493.0
test 1-4,5,0,4,0,classifiers.bayes.BayesNet,362.0
test 1-4,5,0,4,0,classifiers.trees.HoeffdingTree,362.0
test 1-4,5,0,4,0,classifiers.functions.SimpleLinearRegression,362.0
